id,created_at,device_id,user_id,scope,event,detail
dac015f5-cf9a-47ff-93c0-b20298823fd6,2026-06-25 22:18:41.312478+00,d_eb04f65dbc80d8_1774135538176,186df23b-6cbd-40b1-a921-430921a73e9c,privacy,social_opt_out_setting_viewed,"{""value"":false,""source_screen"":""settings"",""canAppearSocially"":true}"
d02e9b39-d073-43c4-8372-693ecd179b58,2026-06-25 22:18:40.771146+00,d_eb04f65dbc80d8_1774135538176,186df23b-6cbd-40b1-a921-430921a73e9c,facebook,facebook_final_ui_state,"{""source"":""users"",""identityConnected"":false,""persistedConnected"":false}"
1c917675-692e-42ab-ae11-02d498ae8291,2026-06-25 22:18:40.732498+00,d_eb04f65dbc80d8_1774135538176,186df23b-6cbd-40b1-a921-430921a73e9c,facebook,facebook_final_ui_state,"{""source"":""users"",""identityConnected"":false,""persistedConnected"":false}"
c4d842f4-e77d-4a55-abc2-daf6d684e5ae,2026-06-24 22:39:51.942896+00,d_eb04f65dbc80d8_1774135538176,186df23b-6cbd-40b1-a921-430921a73e9c,privacy,social_opt_out_setting_viewed,"{""value"":false,""source_screen"":""settings"",""canAppearSocially"":true}"
df2f3099-e121-4bfd-ad56-de7f060efcac,2026-06-24 22:39:51.428092+00,d_eb04f65dbc80d8_1774135538176,186df23b-6cbd-40b1-a921-430921a73e9c,facebook,facebook_final_ui_state,"{""source"":""users"",""identityConnected"":false,""persistedConnected"":false}"
ed02c5f4-6075-4bfa-8269-a7a409231f86,2026-06-24 22:39:51.398101+00,d_eb04f65dbc80d8_1774135538176,186df23b-6cbd-40b1-a921-430921a73e9c,facebook,facebook_final_ui_state,"{""source"":""users"",""identityConnected"":false,""persistedConnected"":false}"
25371885-7504-45c3-be6d-414c41010c20,2026-06-24 15:28:15.1585+00,d_9dd134f7e56698_1782314846382,null,facebook,facebook_flow_finished,"{""mode"":""sign_in"",""config"":{""appScheme"":""buffago"",""redirectUrl"":{""host"":""auth"",""path"":""/callback"",""hasCode"":false,""hasError"":false,""protocol"":""buffago"",""queryKeys"":[],""hasProvider"":false,""fragmentKeys"":[],""hasIdentityId"":false,""hasAccessToken"":false,""hasRefreshToken"":false,""redirectToScheme"":null},""oauthSurface"":""chrome_custom_tabs"",""androidPackage"":""com.buffago.app"",""requiredAndroidIntent"":""buffago://auth/callback"",""requiredSupabaseProvider"":""Facebook provider enabled with App ID and App Secret"",""requiredFacebookOauthRedirect"":""https://vhfxnizaxdanmvmouuaf.supabase.co/auth/v1/callback"",""requiredSupabaseRedirectAllowListEntry"":""buffago://auth/callback""},""flowId"":""fb_1782314886326_c9c755"",""screen"":""auth/login"",""outcome"":""cancelled"",""elapsedMs"":6574,""browserResultType"":""dismiss""}"
6d7e928f-dbf7-43ba-a024-765bd106fed2,2026-06-24 15:28:14.790126+00,d_9dd134f7e56698_1782314846382,null,facebook,facebook_link_cancelled,"{""mode"":""sign_in"",""flowId"":""fb_1782314886326_c9c755"",""screen"":""auth/login"",""provider"":""facebook"",""target_url"":""https://vhfxnizaxdanmvmouuaf.supabase.co/auth/v1/authorize?provider=facebook&redirect_to=buffago%3A%2F%2Fauth%2Fcallback&scopes=public_profile%2Cemail"",""redirect_url"":""buffago://auth/callback"",""device_platform"":""android"",""observed_redirect"":false,""browser_result_type"":""dismiss""}"
83d696d5-21c4-46ab-b772-4a95c47df1e2,2026-06-24 15:28:12.783887+00,d_9dd134f7e56698_1782314846382,null,facebook,facebook_android_redirect_grace_started,"{""mode"":""sign_in"",""flowId"":""fb_1782314886326_c9c755"",""screen"":""auth/login"",""elapsedMs"":4313,""durationMs"":1800,""resultType"":""dismiss""}"
9b9e58b4-4aa7-4a70-86b9-9963689246cb,2026-06-24 15:28:12.602681+00,d_9dd134f7e56698_1782314846382,null,facebook,facebook_browser_session_result,"{""mode"":""sign_in"",""type"":""dismiss"",""flowId"":""fb_1782314886326_c9c755"",""hasUrl"":false,""screen"":""auth/login"",""elapsedMs"":3624,""resultUrl"":null,""observedRedirect"":false}"
f6ab3951-20e5-4dcb-88a2-4712c9233c54,2026-06-24 15:28:10.23462+00,d_9dd134f7e56698_1782314846382,null,facebook,facebook_link_browser_opened,"{""mode"":""sign_in"",""flowId"":""fb_1782314886326_c9c755"",""screen"":""auth/login"",""provider"":""facebook"",""target_url"":""https://vhfxnizaxdanmvmouuaf.supabase.co/auth/v1/authorize?provider=facebook&redirect_to=buffago%3A%2F%2Fauth%2Fcallback&scopes=public_profile%2Cemail"",""redirect_url"":""buffago://auth/callback"",""device_platform"":""android""}"
